daily,JPY/USD,diff_1,diff_2
2016-01-04,119.45,,
2016-01-05,119.06,-0.39000000000000057,
2016-01-06,118.47,-0.5900000000000034,-0.20000000000000284
2016-01-07,117.64,-0.8299999999999983,-0.23999999999999488
2016-01-08,117.25,-0.39000000000000057,0.4399999999999977
2016-01-11,117.76,0.5100000000000051,0.9000000000000057
2016-01-12,117.64,-0.12000000000000455,-0.6300000000000097
2016-01-13,117.67,0.030000000000001137,0.15000000000000568
2016-01-14,118.06,0.39000000000000057,0.35999999999999943
2016-01-15,116.96,-1.1000000000000085,-1.490000000000009
2016-01-18,117.32,0.35999999999999943,1.460000000000008
2016-01-19,117.62,0.30000000000001137,-0.05999999999998806
2016-01-20,116.95,-0.6700000000000017,-0.9700000000000131
